x,y,z
7.19,-1.21,0.44
6.93,-1.72,0.61
6.83,-2.35,0.58
6.45,-2.95,0.84
-0.94,-5.14,-2.71
-1.02,-5.25,-2.22
-0.94,-5.42,-1.58
-0.71,-5.62,-1.28
-0.56,-5.77,-0.64
-0.5,-5.83,-0.17
-0.42,-6.0,0.28
-0.33,-6.02,0.94
-0.39,-6.04,1.26
-0.41,-6.17,1.65
-0.39,-6.02,2.08
-0.42,-5.81,2.27
-0.39,-5.81,2.51
-0.67,-5.77,2.67
-0.54,-5.77,2.77
-0.65,-5.74,2.8
-0.62,-5.77,2.61
-0.58,-5.62,2.4
-0.52,-5.98,2.13
-0.63,-5.77,1.99
-0.56,-5.94,1.64
-0.39,-5.94,0.86
-0.63,-5.87,0.71
-0.6,-5.85,0.51
-0.6,-5.92,0.11
-0.54,-5.83,-0.19
-0.37,-5.77,-0.5
-0.42,-5.68,-1.02
-0.41,-5.59,-1.19
-0.27,-5.44,-1.65
-0.08,-5.38,-1.79
0.17,-5.08,-2.25
0.11,-4.8,-2.76
0.17,-4.6,-3.11
0.26,-4.2,-3.45
0.3,-3.85,-3.93
0.32,-3.42,-4.32
0.36,-2.93,-4.47
0.17,-2.35,-4.93
0.17,-1.55,-5.02
0.09,-0.9,-5.4
-0.27,-0.19,-5.18
-0.62,0.41,-5.38
-0.88,1.12,-5.0
-1.36,1.5,-4.7
-1.74,1.83,-4.5
-2.33,1.87,-3.85
-2.73,1.76,-3.49
-3.21,1.37,-2.87
-3.29,1.2,-2.74
-3.44,0.66,-2.22
-3.08,0.19,-2.14
-3.06,-0.07,-1.91
-2.96,-0.67,-2.01
-2.79,-1.06,-2.0
-2.54,-1.48,-2.01
-2.51,-1.72,-2.0
-2.22,-2.63,-2.02
-1.97,-3.21,-1.75
-1.55,-4.02,-1.63
-0.9,-4.45,-1.26
-0.29,-4.91,-0.69
0.4,-5.27,0.01
1.24,-5.42,0.45
1.83,-5.47,1.13
2.48,-5.36,1.93
3.07,-5.16,2.64
3.57,-4.67,3.43
3.81,-4.19,4.06
4.01,-3.33,4.9
4.14,-2.5,5.46
4.14,-1.33,5.82
4.02,-0.47,6.23
3.95,0.56,6.34
3.76,1.42,6.43
3.43,2.15,6.24
3.43,2.65,6.32
3.09,3.29,6.03
2.76,4.0,5.59
2.55,4.56,5.52
2.21,4.99,5.27
1.92,5.5,4.84
1.81,5.65,4.47
1.29,6.15,4.33
0.82,6.47,4.24
0.51,6.43,4.02
-0.06,6.65,3.88
-0.5,6.75,3.76
-0.94,6.77,3.44
-1.04,6.93,3.49
-1.09,6.88,3.39
-1.38,6.93,3.59
-1.51,6.93,3.5
-1.63,6.88,3.56
-1.65,6.95,3.65
-1.63,6.73,3.68
-1.99,6.73,3.52
-2.1,6.69,3.81
-2.12,6.58,4.13
-2.01,6.36,4.19
-1.95,6.26,4.72
-1.97,6.17,4.5
-1.78,6.04,4.98
-1.38,6.07,5.05
-1.32,5.87,5.27
-0.73,5.72,5.43
-0.35,5.66,5.42
0.07,5.53,5.37
0.87,5.4,5.38
1.18,5.36,5.31
1.6,5.2,5.09
2.12,4.97,4.8
2.55,4.73,4.38
2.8,4.51,4.55
2.97,4.09,4.55
3.17,3.76,4.31
3.53,3.51,4.28
3.49,3.2,4.54
3.62,2.99,4.65
3.66,2.75,4.89
3.57,2.56,4.78
3.6,2.47,5.1
3.49,2.28,4.96
3.43,2.34,4.99
3.49,2.3,5.21
3.51,2.26,5.19
3.36,2.26,5.13
3.41,2.49,5.14
0.4,5.36,-4.1
0.22,5.27,-4.04
-0.02,5.25,-3.94
-0.31,5.16,-3.9
-0.54,5.03,-3.67
-0.63,4.99,-3.55
-0.96,4.93,-3.41
-0.9,4.79,-3.4
-1.05,4.75,-3.28
-1.05,4.71,-3.09
-1.09,4.58,-3.11
-1.11,4.64,-3.08
-0.94,4.54,-2.93
-0.94,4.54,-2.93
-0.67,4.64,-2.8
-0.63,4.77,-2.98
-0.35,4.79,-2.93
-0.25,5.03,-3.04
-0.21,5.03,-3.04
-0.08,5.22,-3.23
0.15,5.25,-3.3
0.42,5.44,-3.24
0.76,5.53,-3.17
1.01,5.53,-3.28
1.28,5.65,-3.27
1.73,5.81,-3.17
2.06,5.78,-3.26
2.29,5.72,-3.24
2.5,5.78,-3.18
2.76,5.74,-3.04
3.09,5.79,-3.17
3.3,5.74,-3.02
3.39,5.72,-2.97
3.55,5.66,-2.91
3.81,5.72,-2.86
3.89,5.74,-2.59
3.91,5.74,-2.39
3.85,5.79,-2.41
3.74,5.98,-2.33
3.62,5.87,-2.11
3.55,6.04,-2.22
3.32,6.21,-2.11
3.09,6.34,-1.98
2.82,6.58,-1.82
2.8,6.43,-1.89
2.61,6.58,-2.04
2.61,6.58,-1.94
2.4,6.41,-1.73
2.46,6.54,-1.89
2.48,6.67,-1.95
2.27,6.69,-1.93
2.17,6.56,-2.14
2.04,6.67,-2.12
1.94,6.71,-2.15
1.77,6.64,-2.26
1.73,6.67,-2.26
1.87,6.54,-2.56
1.64,6.62,-2.33
1.7,6.71,-2.01
1.71,6.54,-2.05
1.7,6.49,-2.2
1.58,6.5,-1.93
1.54,6.6,-2.05
1.77,6.36,-2.05
1.52,6.17,-2.09
1.58,6.07,-2.16
1.6,6.07,-2.3
1.52,5.89,-2.18
1.54,5.76,-2.17
1.41,5.51,-2.46
1.41,5.5,-2.45
1.45,5.29,-2.61
1.26,5.2,-2.71
1.1,5.23,-2.89
0.99,5.07,-3.09
0.89,4.95,-3.27
0.63,4.79,-3.6
0.36,4.56,-3.8
-0.06,4.45,-4.11
-0.14,4.34,-4.57
-0.33,3.85,-4.66
-0.5,3.61,-5.04
-0.63,3.31,-5.27
-0.94,2.84,-5.44
-0.98,2.37,-5.5
-1.0,1.93,-5.69
-1.0,1.55,-5.69
-1.19,0.94,-5.91
-1.21,0.23,-5.86
-1.3,-0.28,-5.9
-1.34,-0.67,-5.72
-1.26,-1.4,-5.64
-1.38,-2.33,-5.36
-1.57,-2.78,-4.79
-1.49,-3.34,-4.59
-1.46,-3.77,-4.19
-1.44,-4.15,-3.69
-1.47,-4.63,-3.2
-1.57,-4.88,-2.61
-1.7,-5.19,-2.01
-1.47,-5.34,-1.24
-1.57,-5.32,-0.74
-1.89,-5.49,-0.04
-1.91,-5.49,0.47
-1.95,-5.42,1.11
-2.1,-5.34,1.82
-2.24,-5.1,2.4
-2.39,-5.01,2.96
-2.35,-4.54,3.43
-2.41,-4.37,4.04
-2.52,-4.15,4.6
-2.54,-3.76,4.93
-2.73,-3.21,5.18
-2.93,-2.71,5.69
-2.72,-2.2,6.09
-2.52,-1.59,6.31
-2.3,-1.12,6.52
-1.89,-0.71,6.82
-1.51,-0.41,7.06
-1.28,-0.09,7.26
-0.92,0.19,7.32
-0.5,0.58,7.41
-0.08,0.75,7.64
0.13,1.16,7.57
0.68,1.4,7.52
1.14,1.76,7.4
1.54,1.96,7.3
2.04,2.11,6.95
-3.5,0.8,-4.58
-3.36,0.19,-4.7
-3.52,-0.15,-4.73
-3.54,-0.52,-4.58
-3.44,-0.77,-4.24
-3.5,-1.33,-4.3
-3.46,-1.74,-3.94
-3.61,-1.89,-3.7
-3.46,-2.35,-3.47
-3.52,-2.73,-3.06
-3.67,-2.84,-3.14
-3.82,-2.95,-2.64
-3.92,-3.19,-2.35
-3.92,-3.14,-2.3
-4.11,-3.27,-1.7
-4.07,-3.4,-1.51
-4.17,-3.25,-1.1
-4.24,-3.42,-0.96
-4.32,-3.47,-0.43
-4.3,-3.19,-0.39
-4.61,-3.29,0.05
-4.85,-3.1,0.46
-4.87,-2.86,0.72
-4.85,-2.69,0.97
-5.03,-2.54,1.27
-4.99,-2.41,1.74
-5.05,-2.15,2.16
-4.93,-1.85,2.75
-5.14,-1.51,3.19
-5.01,-1.21,3.2
-5.03,-0.9,3.8
-4.82,-0.43,4.29
-4.63,-0.17,4.69
-4.43,0.3,4.78
-4.36,0.64,5.46
-4.03,1.23,5.69
-3.8,2.11,5.71
-3.59,2.49,5.94
-2.98,2.99,6.08
-2.75,3.55,6.13
-2.35,4.06,5.99
-1.99,4.67,5.95
